Date received,Product,Sub-product,Issue,Sub-issue,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?
2/2/2016,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,BB&T Financial,NC,28607,Consent not provided,Web,2/2/2016,Closed with explanation,Yes,Yes
2/2/2016,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,"SunTrust Banks, Inc.",FL,331XX,Consent provided,Web,2/3/2016,Closed with explanation,Yes,No
2/25/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,"Servis One, Inc.",UT,84098,Consent not provided,Web,2/25/2016,Closed with explanation,Yes,No
2/17/2016,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,Experian,GA,30238,Consent not provided,Web,2/17/2016,Closed with explanation,Yes,No
1/22/2016,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,Experian,GA,30318,N/A,Referral,1/25/2016,Closed with non-monetary relief,Yes,No
2/6/2016,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,Experian,CA,91730,Consent not provided,Web,2/6/2016,Closed with explanation,Yes,Yes
1/22/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Ditech Financial LLC,GA,30340,N/A,Fax,1/29/2016,Closed with explanation,Yes,No
2/11/2016,Credit reporting,,Incorrect information on credit report,Account status,"TransUnion Intermediate Holdings, Inc.",KY,40219,N/A,Referral,2/16/2016,Closed with explanation,Yes,No
2/22/2016,Credit card,,Transaction issue,,Comerica,MD,21217,Other,Web,2/22/2016,Closed with explanation,Yes,No
2/6/2016,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,Equifax,FL,33142,Consent not provided,Web,2/6/2016,Closed with explanation,Yes,No
2/6/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,"Citizens Financial Group, Inc.",MI,49270,Consent not provided,Web,2/8/2016,Closed with explanation,Yes,No
2/17/2016,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,"Ability Recovery Services, LLC",MD,207XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,Yes
2/2/2016,Consumer Loan,Installment loan,Problems when you are unable to pay,,Delbert Services,MI,490XX,Consent provided,Web,2/2/2016,Closed with explanation,Yes,No
2/25/2016,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,"Accelerated Receivables Management, Inc.",CA,956XX,Consent provided,Web,2/25/2016,Untimely response,No,
2/22/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Wells Fargo & Company,FL,33165,N/A,Referral,2/24/2016,Closed with explanation,Yes,Yes
2/17/2016,Credit reporting,,Credit reporting company's investigation,Investigation took too long,Experian,WV,26330,Consent not provided,Web,2/17/2016,Closed with non-monetary relief,Yes,Yes
2/9/2017,Credit reporting,,Incorrect information on credit report,Account status,"TransUnion Intermediate Holdings, Inc.",TN,381XX,Consent provided,Web,2/9/2017,Closed with explanation,Yes,
2/11/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,KY,40219,N/A,Referral,2/16/2016,Closed with explanation,Yes,No
2/11/2016,Bank account or service,Checking account,"Account opening, closing, or management",,Santander Bank US,NY,112XX,Consent provided,Web,2/11/2016,Closed,Yes,No
2/22/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Bank of America,FL,33165,N/A,Referral,2/24/2016,Closed with explanation,Yes,Yes
2/22/2016,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,Tenet HealthCare Corporation,IN,46250,Consent not provided,Web,2/22/2016,Closed with explanation,Yes,No
1/27/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,PNC Bank N.A.,NC,27610,N/A,Phone,2/1/2016,Closed with explanation,Yes,No
2/2/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,Transworld Systems Inc.,MD,20716,N/A,Phone,2/2/2016,Closed with explanation,Yes,No
2/6/2016,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,Ocwen,CA,900XX,Consent provided,Web,2/6/2016,Closed,Yes,Yes
7/15/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Ocwen,CA,95206,N/A,Referral,7/17/2013,Closed with explanation,Yes,Yes
2/6/2016,Bank account or service,Checking account,Deposits and withdrawals,,"Empowerment Ventures, LLC",AP,963XX,Consent provided,Web,2/10/2016,Closed with explanation,Yes,No
2/11/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,Nationstar Mortgage,OK,735XX,Consent provided,Web,2/11/2016,Closed with explanation,Yes,No
2/11/2016,Credit card,,Advertising and marketing,,Amex,FL,33130,N/A,Referral,2/12/2016,Closed with non-monetary relief,Yes,Yes
2/22/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,Selene Finance,NJ,088XX,Consent provided,Web,2/22/2016,Closed with explanation,Yes,No
2/6/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,JPMorgan Chase & Co.,CA,930XX,Consent provided,Web,2/6/2016,Closed with explanation,Yes,No
2/2/2016,Bank account or service,Other bank product/service,"Account opening, closing, or management",,"Citizens Financial Group, Inc.",NJ,7726,N/A,Referral,2/11/2016,Closed with explanation,Yes,No
2/11/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,Navy FCU,VA,22314,N/A,Postal mail,2/16/2016,Closed with explanation,Yes,No
1/27/2016,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"Gold Key Credit, Inc.",CO,80126,Consent not provided,Web,1/27/2016,Closed with explanation,Yes,Yes
2/6/2016,Debt collection,Credit card,Disclosure verification of debt,Not disclosed as an attempt to collect,"JH Portfolio Debt Equities, LLC",MO,640XX,Consent provided,Web,2/6/2016,Closed with explanation,Yes,No
2/6/2016,Credit card,,Billing disputes,,JPMorgan Chase & Co.,NY,117XX,Consent provided,Web,2/6/2016,Closed with explanation,Yes,No
2/25/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"National Credit Systems,Inc.",TX,75093,N/A,Referral,2/29/2016,Closed with explanation,Yes,No
2/11/2016,Mortgage,Other mortgage,Other,,Nationstar Mortgage,OH,45227,N/A,Fax,2/16/2016,Closed with explanation,Yes,No
2/2/2016,Credit card,,Transaction issue,,Citibank,NJ,8824,N/A,Phone,2/2/2016,Closed with explanation,Yes,No
2/6/2016,Credit reporting,,Incorrect information on credit report,Personal information,"TransUnion Intermediate Holdings, Inc.",CA,92627,Consent not provided,Web,2/10/2016,Closed with explanation,Yes,No
2/6/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,NY,100XX,Consent provided,Web,2/6/2016,Closed with explanation,Yes,No
2/17/2016,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,Bank of America,AZ,85260,N/A,Referral,2/26/2016,Closed with monetary relief,Yes,No
2/17/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Experian,CA,95661,Consent not provided,Web,2/23/2016,Closed with non-monetary relief,Yes,No
2/2/2016,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,Equifax,GA,30311,N/A,Referral,2/4/2016,Closed with explanation,Yes,No
2/25/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Nationstar Mortgage,LA,704XX,Consent provided,Web,2/25/2016,Closed with explanation,Yes,No
1/22/2016,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,Equifax,NJ,7974,Consent not provided,Web,1/22/2016,Closed with explanation,Yes,Yes
2/6/2016,Credit reporting,,Credit monitoring or identity protection,Billing dispute,"TransUnion Intermediate Holdings, Inc.",NY,101XX,Consent provided,Web,2/26/2016,Closed with monetary relief,Yes,No
2/17/2016,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,Global Client Solutions,CA,935XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,No
1/27/2016,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,Quality Loan Service Corporation,CA,902XX,Consent provided,Web,1/27/2016,Closed with explanation,Yes,Yes
2/11/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,TX,76123,N/A,Referral,2/16/2016,Closed with explanation,Yes,No
12/20/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,"Carrington Mortgage Holdings, LLC.",IL,606XX,Consent provided,Web,12/20/2016,Closed,Yes,
2/25/2016,Bank account or service,Checking account,"Account opening, closing, or management",,Bank of America,MA,021XX,Consent provided,Web,2/25/2016,Closed with monetary relief,Yes,No
2/11/2016,Credit card,,Billing disputes,,Bank of America,TX,752XX,Consent provided,Web,2/11/2016,Closed with monetary relief,Yes,No
2/2/2016,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,Experian,GA,30311,N/A,Referral,2/4/2016,Closed with non-monetary relief,Yes,No
2/17/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,TX,77036,Consent not provided,Web,2/23/2016,Closed with explanation,Yes,No
2/17/2016,Debt collection,Medical,Taking/threatening an illegal action,Attempted to/Collected exempt funds,Law Offices of Vincent J. Buzek,NE,685XX,Other,Web,2/17/2016,Untimely response,No,
2/25/2016,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,Synchrony Financial,CA,92804,N/A,Phone,2/29/2016,Closed with explanation,Yes,No
2/2/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,JPMorgan Chase & Co.,DC,20011,N/A,Phone,2/2/2016,Closed with explanation,Yes,No
2/17/2016,Credit card,,Late fee,,Citibank,NY,100XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,Yes
2/17/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Equifax,CA,90062,Consent not provided,Web,2/17/2016,Closed with explanation,Yes,No
2/6/2016,Bank account or service,Other bank product/service,"Account opening, closing, or management",,"PayPal Holdings, Inc.",,,Consent not provided,Web,2/8/2016,Closed with non-monetary relief,Yes,No
1/22/2016,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Professional Debt Mediation, Inc.",FL,33616,Consent not provided,Web,1/22/2016,Closed with explanation,Yes,No
1/27/2016,Mortgage,Home equity loan or line of credit,Settlement process and costs,,Specialized Loan Servicing LLC,FL,331XX,Consent provided,Web,1/27/2016,Closed with explanation,Yes,No
1/27/2016,Credit reporting,,Incorrect information on credit report,Account terms,Equifax,OH,45697,Consent not provided,Web,1/27/2016,Closed with explanation,Yes,No
1/27/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Specialized Loan Servicing LLC,MD,212XX,Consent provided,Web,1/27/2016,Closed with explanation,Yes,No
2/17/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Citibank,WI,54751,N/A,Referral,2/19/2016,Closed with non-monetary relief,Yes,No
12/21/2016,Consumer Loan,Installment loan,Problems when you are unable to pay,,"OneMain Financial Holdings, LLC",FL,334XX,Consent provided,Web,12/22/2016,Closed with explanation,Yes,
2/6/2016,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,Synchrony Financial,CT,6351,Consent not provided,Web,2/10/2016,Closed with monetary relief,Yes,No
1/22/2016,Credit card,,Other,,Citibank,CA,928XX,Consent provided,Web,1/22/2016,Closed with non-monetary relief,Yes,Yes
2/22/2016,Credit card,,Late fee,,Capital One,IL,60417,Consent not provided,Web,2/22/2016,Closed with explanation,Yes,Yes
2/17/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Experian,AR,722XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,Yes
2/17/2016,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,U.S. Bancorp,NJ,078XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,No
2/17/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"OneMain Financial Holdings, LLC",GA,307XX,Consent provided,Web,2/17/2016,Closed with explanation,Yes,No
2/2/2016,Bank account or service,Checking account,Deposits and withdrawals,,Bank of America,MI,48207,Consent not provided,Web,2/2/2016,Closed with monetary relief,Yes,No
2/22/2016,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,Experian,CA,919XX,Consent provided,Web,2/22/2016,Closed with non-monetary relief,Yes,No
2/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,"Seterus, Inc.",NM,87192,N/A,Phone,2/4/2016,Closed with explanation,Yes,No
1/27/2016,Credit card,,Other,,Citibank,NY,100XX,Consent provided,Web,1/27/2016,Closed with explanation,Yes,No
1/22/2016,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,Capital One,OK,731XX,Consent provided,Web,1/22/2016,Closed with explanation,Yes,No
1/22/2016,Bank account or service,Checking account,Using a debit or ATM card,,Capital One,NY,112XX,Consent provided,Web,1/22/2016,Closed with explanation,Yes,No
2/6/2016,Consumer Loan,Vehicle loan,Managing the loan or lease,,Capital One,CA,91752,Consent not provided,Web,2/6/2016,Closed with explanation,Yes,No
2/6/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,FL,32102,Consent not provided,Web,2/6/2016,Closed with non-monetary relief,Yes,Yes
2/25/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,"NCB Management Services, Inc.",FL,34116,N/A,Referral,2/29/2016,Closed with explanation,Yes,No
2/11/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,ERC,MS,38671,Consent not provided,Web,2/22/2016,Closed with non-monetary relief,Yes,No
2/25/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Equifax,KY,40504,N/A,Referral,2/29/2016,Closed with explanation,Yes,No
2/25/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,"Hunter Warfield, Inc.",MD,21222,N/A,Phone,2/29/2016,Closed with explanation,Yes,No
2/11/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,"TransUnion Intermediate Holdings, Inc.",GA,303XX,Consent provided,Web,2/11/2016,Closed with explanation,Yes,No
2/17/2016,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,Penn Credit Corporation,FL,32331,N/A,Referral,2/17/2016,Closed with explanation,Yes,No
2/2/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,"Select Portfolio Servicing, Inc",FL,34232,N/A,Postal mail,2/25/2016,Closed with explanation,Yes,No
2/11/2016,Credit card,,Billing disputes,,JPMorgan Chase & Co.,PA,191XX,Consent provided,Web,2/11/2016,Closed with explanation,Yes,No
2/17/2016,Bank account or service,Checking account,Deposits and withdrawals,,U.S. Bancorp,MN,55411,N/A,Referral,2/17/2016,Closed with explanation,Yes,No
2/25/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Rushmore Loan Management Services LLC,CA,921XX,Consent provided,Web,2/25/2016,Closed with explanation,Yes,No
